ik,y,mean_probability_chem,mean_probability_chem_plus_bio,mean_delta_p,mean_aligned_delta_p,sd_aligned_delta_p,median_aligned_delta_p,mean_delta_rank,mean_aligned_delta_rank,mean_B,mean_aligned_B,mean_delta_log_loss,mean_log_loss_improvement,wilcoxon_p_aligned_delta_p,n_positive_direction,n_repeats_exceeding_threshold,n_repeats,task,drug_name,bh_q_rescue_correction,stable_min_repeats,selected_wilcoxon_only,magnitude_ok,selected,selected_q_lt_0.01,selected_q_lt_0.05,selected_q_lt_0.1,selected_q_lt_0.2,selected_previous
GBBSUAFBMRNDJC,0,0.061919934425613,0.0639654492066546,0.0020455147810416,-0.0020455147810416,0.0036355305592172,-0.0024024281095777,0.0740118577075098,-0.0740118577075098,0.0339310266533919,-0.0339310266533919,0.0021874639816836,-0.0021874639816836,0.9852123260498048,6,0,20,NR-Aromatase,eszopiclone,1.0,False,False,False,False,False,False,False,False,False
GBXSMTUPTTWBMN,0,0.0469459040247088,0.0430794351863842,-0.0038664688383245,0.0038664688383245,0.002230694828155,0.0034292346730452,0.029792490118577,-0.029792490118577,-0.090641119136819,0.090641119136819,-0.0040480726837118,0.0040480726837118,9.5367431640625e-07,20,0,20,NR-Aromatase,enalapril,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GCKMFJBGXUYNAG,0,0.0584871316568544,0.1181531410847051,0.0596660094278506,-0.0596660094278506,0.0441907538273943,-0.044660853287189,0.3875,-0.3875,0.7083571065585189,-0.7083571065585189,0.0667658029170083,-0.0667658029170083,1.0,0,0,20,NR-Aromatase,methyl-testosterone,1.0,False,False,False,False,False,False,False,False,False
GCUCIFQCGJIRNT,0,0.0420046831507969,0.0561194349833281,0.0141147518325312,-0.0141147518325312,0.0130174892412393,-0.0104608864089559,0.2686264822134387,-0.2686264822134387,0.2793413459088658,-0.2793413459088658,0.0149472621791128,-0.0149472621791128,1.0,0,0,20,NR-Aromatase,alrestatin,1.0,False,False,False,False,False,False,False,False,False
GDLBFKVLRPITMI,0,0.0490272299088168,0.0458187180070026,-0.0032085119018142,0.0032085119018142,0.0023550805399057,0.0032222462657446,0.0372529644268774,-0.0372529644268774,-0.0714685103025372,0.0714685103025372,-0.0033678944005612,0.0033678944005612,6.67572021484375e-06,19,0,20,NR-Aromatase,diazoxide,1.3672809892984136e-05,False,True,False,False,False,False,False,False,False
GECHUMIMRBOMGK,0,0.0437741464207391,0.0377085308678497,-0.0060656155528893,0.0060656155528893,0.00701167391508,0.0057697188329347,0.0024209486166007,-0.0024209486166007,-0.1669319467389678,0.1669319467389678,-0.0063088855459041,0.0063088855459041,0.000716209411621,15,0,20,NR-Aromatase,sulfapyridine,0.0011658643639605,False,True,False,False,False,False,False,False,False
GFRUPHOKLBPHTQ,0,0.0609252261301994,0.0525999728667281,-0.0083252532634712,0.0083252532634712,0.008688320701947,0.0044007748677186,-0.0530632411067193,0.0530632411067193,-0.1650043518887838,0.1650043518887838,-0.0088034130216728,0.0088034130216728,9.5367431640625e-06,18,3,20,NR-Aromatase,oxyphenonium,1.9155346784468883e-05,False,True,False,False,False,False,False,False,False
GGALEXMXDMUMDM,0,0.0847242074427171,0.0798372667026023,-0.0048869407401147,0.0048869407401147,0.0090113599951378,0.0043275375789751,-0.0388833992094861,0.0388833992094861,-0.0717385158249808,0.0717385158249808,-0.0052717555593557,0.0052717555593557,0.0041542053222656,16,0,20,NR-Aromatase,anpirtoline,0.0063122340611049,False,True,False,False,False,False,False,False,False
GGUSQTSTQSHJAH,0,0.1343248607904871,0.1268539113576507,-0.0074709494328364,0.0074709494328364,0.0259680716841715,0.015779902790886,-0.0614130434782608,0.0614130434782608,-0.085791935375576,0.085791935375576,-0.008076288641799,0.008076288641799,0.0824785232543945,15,6,20,NR-Aromatase,eliprodil,0.1123724858313148,False,False,False,False,False,False,False,False,False
GGXKWVWZWMLJEH,0,0.0959949506566274,0.082968905805525,-0.0130260448511024,0.0130260448511024,0.0083888476236448,0.0131097438523477,-0.0900197628458497,0.0900197628458497,-0.1636634909118909,0.1636634909118909,-0.0142855466493606,0.0142855466493606,9.5367431640625e-07,20,3,20,NR-Aromatase,famciclovir,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GHASVSINZRGABV,0,0.0601104771455067,0.2270718036360037,0.166961326490497,-0.166961326490497,0.1159154309360772,-0.1621027483794855,0.4533102766798419,-0.4533102766798419,1.383533552119261,-1.383533552119261,0.207504555225447,-0.207504555225447,1.0,0,0,20,NR-Aromatase,fluorouracil,1.0,False,False,False,False,False,False,False,False,False
GIJXKZJWITVLHI,0,0.0731307400719883,0.0730276253267498,-0.0001031147452385,0.0001031147452385,0.004729695447278,-0.0009932787015093,0.0190711462450592,-0.0190711462450592,-0.0035386080437832,0.0035386080437832,-0.0001002670383082,0.0001002670383082,0.8613224029541016,7,0,20,NR-Aromatase,benzatropine,1.0,False,False,False,False,False,False,False,False,False
GJJFMKBJSRMPLA,0,0.0549137769912371,0.073362340405456,0.0184485634142189,-0.0184485634142189,0.0125084826961381,-0.0169525666437917,0.2580039525691699,-0.2580039525691699,0.2940909352504412,-0.2940909352504412,0.0198156612992451,-0.0198156612992451,0.9999980926513672,1,0,20,NR-Aromatase,milnacipran,1.0,False,False,False,False,False,False,False,False,False
GJPICJJJRGTNOD,0,0.0666156056376234,0.0676975326495164,0.0010819270118929,-0.0010819270118929,0.0041922511525476,0.0002048722194065,0.0499505928853754,-0.0499505928853754,0.0150689917100088,-0.0150689917100088,0.0011728824944691,-0.0011728824944691,0.4636392593383789,11,0,20,NR-Aromatase,bosentan,0.5928502004654681,False,False,False,False,False,False,False,False,False
GJQPMPFPNINLKP,0,0.0380304472733931,0.0329108848111885,-0.0051195624622046,0.0051195624622046,0.0025760703103145,0.004582606286088,0.0064723320158102,-0.0064723320158102,-0.1511444517250376,0.1511444517250376,-0.0053078430477728,0.0053078430477728,9.5367431640625e-07,20,0,20,NR-Aromatase,diclofenamide,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GJSURZIOUXUGAL,0,0.0644503866089073,0.0479867977150961,-0.0164635888938112,0.0164635888938112,0.008197791953747,0.0174245609320668,-0.1698616600790514,0.1698616600790514,-0.3231241439109053,0.3231241439109053,-0.0174229158239751,0.0174229158239751,9.5367431640625e-07,20,6,20,NR-Aromatase,clonidine,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GKIRPKYJQBWNGO,1,0.1465578329444878,0.3488738400871048,0.202316007142617,0.202316007142617,0.122446953105036,0.1468780696811154,0.0246047430830039,0.0246047430830039,1.0953342933624417,1.0953342933624417,-0.8062037954259725,0.8062037954259725,9.5367431640625e-07,20,17,20,NR-Aromatase,clomifene,1.6472556374289773e-06,True,True,True,True,True,True,True,True,True
GKTWGGQPFAXNFI,0,0.0894681366076058,0.0721952087773327,-0.017272927830273,0.017272927830273,0.0137941577191898,0.0154051018359694,-0.150592885375494,0.150592885375494,-0.2572116798148819,0.2572116798148819,-0.0186869792341942,0.0186869792341942,9.5367431640625e-07,20,7,20,NR-Aromatase,clopidogrel,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GMHKMTDVRCWUDX,0,0.0388580351052268,0.0292792580376909,-0.0095787770675358,0.0095787770675358,0.0035603998594124,0.0097124820401044,-0.0430335968379446,0.0430335968379446,-0.2941662378100916,0.2941662378100916,-0.0099176820208658,0.0099176820208658,9.5367431640625e-07,20,0,20,NR-Aromatase,mephenytoin,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GMRQFYUYWCNGIN,0,0.0702432060292274,0.1197478676910655,0.049504661661838,-0.049504661661838,0.0215021027729559,-0.0506359122818155,0.2687252964426877,-0.2687252964426877,0.5682938493789372,-0.5682938493789372,0.0550517997435097,-0.0550517997435097,1.0,0,0,20,NR-Aromatase,calcitriol,1.0,False,False,False,False,False,False,False,False,False
GMVPRGQOIOIIMI,0,0.0580352470190853,0.0518378188923063,-0.006197428126779,0.006197428126779,0.002957971100281,0.0069197267676255,-0.0155138339920948,0.0155138339920948,-0.1196129014639523,0.1196129014639523,-0.006558515988658,0.006558515988658,9.5367431640625e-07,20,0,20,NR-Aromatase,BRD-K48099440,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GMZVRMREEHBGGF,0,0.0208143478222442,0.0173982497053449,-0.0034160981168993,0.0034160981168993,0.0012851456636951,0.00315082756324,0.0017786561264822,-0.0017786561264822,-0.1836075999708461,0.1836075999708461,-0.0034826291884003,0.0034826291884003,9.5367431640625e-07,20,0,20,NR-Aromatase,piracetam,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GNUXVOXXWGNPIV,0,0.0670840800537154,0.0707355631640858,0.0036514831103704,-0.0036514831103704,0.0069729680881266,-0.0032154520270785,0.067094861660079,-0.067094861660079,0.0504520473075523,-0.0504520473075523,0.0039626778694179,-0.0039626778694179,0.9836158752441406,8,0,20,NR-Aromatase,famprofazone,1.0,False,False,False,False,False,False,False,False,False
GNXFOGHNGIVQEH,0,0.0550193353541567,0.0475512569503424,-0.0074680784038142,0.0074680784038142,0.0038473212427775,0.0063009825775371,-0.0324110671936758,0.0324110671936758,-0.1550405161215733,0.1550405161215733,-0.0078710613923782,0.0078710613923782,9.5367431640625e-07,20,0,20,NR-Aromatase,methocarbamol,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GOEMGAFJFRBGGG,0,0.0535416464959627,0.0523486194418702,-0.0011930270540925,0.0011930270540925,0.0036298670643922,0.0017667580284582,0.0617588932806324,-0.0617588932806324,-0.0256861566226976,0.0256861566226976,-0.0012537062593481,0.0012537062593481,0.0347900390625,16,0,20,NR-Aromatase,acebutolol,0.0488208044415292,False,True,False,False,False,False,False,False,False
GOTYRUGSSMKFNF,0,0.0345582558906767,0.0417156483503584,0.0071573924596817,-0.0071573924596817,0.006049949719284,-0.0056715428485173,0.1722826086956521,-0.1722826086956521,0.182681795232543,-0.182681795232543,0.0074681950862588,-0.0074681950862588,1.0,0,0,20,NR-Aromatase,lenalidomide,1.0,False,False,False,False,False,False,False,False,False
GPRBEKHLDVQUJE,0,0.0453073585030495,0.0372489238968446,-0.0080584346062049,0.0080584346062049,0.0061189833513946,0.0081279330048219,-0.0335474308300395,0.0335474308300395,-0.2150170808505252,0.2150170808505252,-0.0083950255509589,0.0083950255509589,2.86102294921875e-06,19,1,20,NR-Aromatase,cefotaxime,6.242231889204546e-06,False,True,False,False,False,False,False,False,False
GPXLMGHLHQJAGZ,0,0.0582668873629499,0.0517939988729414,-0.0064728884900085,0.0064728884900085,0.0016919974480793,0.0066143339437128,-0.0218379446640316,0.0218379446640316,-0.1245591299468255,0.1245591299468255,-0.0068512211212361,0.0068512211212361,9.5367431640625e-07,20,0,20,NR-Aromatase,nafcilline,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GQGRDYWMOPRROR,0,0.0490548871889769,0.0474426439083972,-0.0016122432805796,0.0016122432805796,0.0023489835537333,0.0020384173654104,0.0605237154150197,-0.0605237154150197,-0.0368488982931929,0.0368488982931929,-0.0016900337786374,0.0016900337786374,0.0053443908691406,17,0,20,NR-Aromatase,GR-32191,0.0080944172386984,False,True,False,False,False,False,False,False,False
GSDSWSVVBLHKDQ,0,0.0891820157756497,0.0804171707741494,-0.0087648450015003,0.0087648450015003,0.0061984600494239,0.0086391460929891,-0.0577569169960474,0.0577569169960474,-0.1124396403368409,0.1124396403368409,-0.0095860695983654,0.0095860695983654,9.5367431640625e-06,18,1,20,NR-Aromatase,levofloxacin,1.9155346784468883e-05,False,True,False,False,False,False,False,False,False
GSNHKUDZZFZSJB,0,0.0651251899426693,0.0579249475704068,-0.0072002423722625,0.0072002423722625,0.0043963581746109,0.0064674096203245,-0.0392292490118577,0.0392292490118577,-0.1237454836001024,0.1237454836001024,-0.007679653650513,0.007679653650513,9.5367431640625e-07,20,0,20,NR-Aromatase,maraviroc,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GSNOZLZNQMLSKJ,0,0.1503430969739806,0.1384793070366712,-0.0118637899373093,0.0118637899373093,0.0062593918594173,0.0126668697376989,-0.0516304347826087,0.0516304347826087,-0.096470633593513,0.096470633593513,-0.0138628225284206,0.0138628225284206,2.86102294921875e-06,19,2,20,NR-Aromatase,trapidil,6.242231889204546e-06,False,True,False,False,False,False,False,False,False
GSVQIUGOUKJHRC,0,0.0570257936604821,0.0584278171777322,0.00140202351725,-0.00140202351725,0.0087258189253165,0.0026274828448862,0.0727272727272727,-0.0727272727272727,0.0158550991788568,-0.0158550991788568,0.0015289046956982,-0.0015289046956982,0.5508413314819336,12,0,20,NR-Aromatase,iocetamic-acid,0.6986280301722085,False,False,False,False,False,False,False,False,False
GSYQNAMOFFWAPF,0,0.0431408852813201,0.0433500932883759,0.0002092080070558,-0.0002092080070558,0.0039587113199913,-0.0006688659423478,0.0922430830039525,-0.0922430830039525,0.0022886892428747,-0.0022886892428747,0.0002242873927249,-0.0002242873927249,0.7954511642456055,7,0,20,NR-Aromatase,BRD-A49906757,0.9783735738947263,False,False,False,False,False,False,False,False,False
GUCKKCMJTSNWCU,0,0.0227886339616308,0.0184301907648368,-0.0043584431967939,0.0043584431967939,0.0018050196177037,0.0048046363122158,4.3368086899420235e-19,-4.3368086899420235e-19,-0.2180303523104184,0.2180303523104184,-0.0044504068751591,0.0044504068751591,1.9073486328125e-06,19,0,20,NR-Aromatase,BRD-K96659869,4.354337366615853e-06,False,True,False,False,False,False,False,False,False
GUGOEEXESWIERI,0,0.0949493631914215,0.2862774936160073,0.1913281304245857,-0.1913281304245857,0.1024868698101349,-0.1510882140495829,0.1583498023715415,-0.1583498023715415,1.2844710869902598,-1.2844710869902598,0.2477777884947901,-0.2477777884947901,1.0,0,0,20,NR-Aromatase,terfenadine,1.0,False,False,False,False,False,False,False,False,False
GUJRSXAPGDDABA,0,0.0589008475156229,0.0511788466270134,-0.0077220008886094,0.0077220008886094,0.0018845927296108,0.0078346719301901,-0.0386363636363636,0.0386363636363636,-0.1494125850940015,0.1494125850940015,-0.0081711215463854,0.0081711215463854,9.5367431640625e-07,20,0,20,NR-Aromatase,remoxipride,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GVEAYVLWDAFXET,0,0.0409005609819218,0.0326537301684695,-0.0082468308134523,0.0082468308134523,0.0048756496312599,0.008245592895132,-0.0319664031620553,0.0319664031620553,-0.2394492017633772,0.2394492017633772,-0.0085574303631375,0.0085574303631375,9.5367431640625e-07,20,0,20,NR-Aromatase,pancuronium,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GXFAIFRPOKBQRV,0,0.0207015127338163,0.0172996895272512,-0.003401823206565,0.003401823206565,0.001496834839536,0.0037888688465097,0.0029150197628458,-0.0029150197628458,-0.1849905831108146,0.1849905831108146,-0.003467523605115,0.003467523605115,1.9073486328125e-06,19,0,20,NR-Aromatase,viomycin,4.354337366615853e-06,False,True,False,False,False,False,False,False,False
GYDJEQRTZSCIOI,0,0.0313430233942574,0.0285069227837587,-0.0028361006104987,0.0028361006104987,0.0043472139245276,0.0013633543804853,0.0271245059288537,-0.0271245059288537,-0.1088037639966879,0.1088037639966879,-0.0029148993297933,0.0029148993297933,0.0041542053222656,14,0,20,NR-Aromatase,tranexamic-acid,0.0063122340611049,False,True,False,False,False,False,False,False,False
GZHFODJQISUKAY,0,0.0764453961146519,0.0734267544423661,-0.0030186416722858,0.0030186416722858,0.0051166516253264,0.0036138150494567,-0.0072628458498023,0.0072628458498023,-0.0474593760702121,0.0474593760702121,-0.0032388160183723,0.0032388160183723,0.0107421875,15,0,20,NR-Aromatase,methantheline,0.0156859399375975,False,True,False,False,False,False,False,False,False
GZSOSUNBTXMUFQ,0,0.0782542045904799,0.0625888797217361,-0.0156653248687437,0.0156653248687437,0.0052959819634339,0.0154386368867552,-0.1334486166007905,0.1334486166007905,-0.2428929298998327,0.2428929298998327,-0.0168501652704028,0.0168501652704028,9.5367431640625e-07,20,3,20,NR-Aromatase,diosmin,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
GZUITABIAKMVPG,1,0.0729510150004099,0.2240042468526934,0.1510532318522835,0.1510532318522835,0.153886165330843,0.0996314072408312,0.2909090909090909,0.2909090909090909,1.1324869130630173,1.1324869130630173,-0.9300415139436587,0.9300415139436587,9.5367431640625e-07,20,13,20,NR-Aromatase,raloxifene,1.6472556374289773e-06,False,True,True,True,False,False,False,False,False
HAPOVYFOVVWLRS,0,0.0316741062555268,0.0226167385716017,-0.009057367683925,0.009057367683925,0.0076596461095838,0.0089122584607064,-0.0116106719367588,0.0116106719367588,-0.4005042698504352,0.4005042698504352,-0.0092915981593904,0.0092915981593904,1.33514404296875e-05,18,3,20,NR-Aromatase,ethosuximide,2.625409294577206e-05,False,True,False,False,False,False,False,False,False
HBOMLICNUCNMMY,0,0.032029106859542,0.0297192960064881,-0.0023098108530538,0.0023098108530538,0.0013444285569059,0.0025953848729633,0.0291007905138339,-0.0291007905138339,-0.0767477199549349,0.0767477199549349,-0.0023841138747014,0.0023841138747014,4.76837158203125e-06,19,0,20,NR-Aromatase,zidovudine,9.918212890625e-06,False,True,False,False,False,False,False,False,False
HBPDKDSFLXWOAE,0,0.0479984105676621,0.0405294332833574,-0.0074689772843047,0.0074689772843047,0.0033048683926672,0.007191660549647,-0.0310770750988142,0.0310770750988142,-0.1781315536242131,0.1781315536242131,-0.007813892771522,0.007813892771522,9.5367431640625e-07,20,0,20,NR-Aromatase,tebuthiuron,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
HBUBKKRHXORPQB,0,0.0918683460091426,0.0656126648541244,-0.0262556811550182,0.0262556811550182,0.0203374564416508,0.0307608554195879,-0.241798418972332,0.241798418972332,-0.402880881147149,0.402880881147149,-0.028338629548525,0.028338629548525,8.392333984375e-05,16,14,20,NR-Aromatase,fludarabine,0.0001501954992232,False,True,True,False,False,False,False,False,False
HCFDWZZGGLSKEP,0,0.1449496048546783,0.1318248105436426,-0.0131247943110357,0.0131247943110357,0.0079107865869583,0.0122150230260396,-0.0521245059288537,0.0521245059288537,-0.1092654429363078,0.1092654429363078,-0.0152664353082818,0.0152664353082818,9.5367431640625e-07,20,3,20,NR-Aromatase,doxylamine,2.4190763147865854e-06,False,True,False,False,False,False,False,False,False
HCRKCZRJWPKOAR,0,0.0428877844064437,0.0422484554209546,-0.0006393289854891,0.0006393289854891,0.0047704262766931,0.0013429157968498,0.075395256916996,-0.075395256916996,-0.0196360787013832,0.0196360787013832,-0.0006579379187659,0.0006579379187659,0.0147876739501953,16,0,20,NR-Aromatase,brinzolamide,0.0212942504882812,False,True,False,False,False,False,False,False,False
