NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,mol_id,smiles,smiles_raw,smiles_clean,smiles_canon,inchikey
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6223,CC(=O)OCCOCCOCCOC(C)=O,CC(=O)OCCOCCOCCOC(C)=O,CC(=O)OCCOCCOCCOC(C)=O,CC(=O)OCCOCCOCCOC(C)=O,OVOUKWFJRHALDD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX9904,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JJUBFBTUBACDHW
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX6132,Cn1cnc2c1c(=O)[nH]c(=O)n2C,Cn1cnc2c1c(=O)[nH]c(=O)n2C,Cn1cnc2c1c(=O)[nH]c(=O)n2C,Cn1cnc2c1c(=O)[nH]c(=O)n2C,YAPQBXQYLJRXSA
1.0,,1.0,,0.0,,,,0.0,,,1.0,TOX5035,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,CCN(CC)c1ccc2c(C)cc(=O)oc2c1,AFYCEAFSNDLKSX
0.0,0.0,1.0,0.0,1.0,,0.0,,0.0,0.0,,0.0,TOX5037,CCN(CC)c1cccc(O)c1,CCN(CC)c1cccc(O)c1,CCN(CC)c1cccc(O)c1,CCN(CC)c1cccc(O)c1,WAVOOWVINKGEHS
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,TOX1135,Oc1ccc2ccccc2c1/N=N/c1ccccc1,Oc1ccc2ccccc2c1/N=N/c1ccccc1,Oc1ccc2ccccc2c1/N=N/c1ccccc1,Oc1ccc2ccccc2c1N=Nc1ccccc1,MRQIXHXHHPWVIL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1134,NC(=S)Nc1ccccc1,NC(=S)Nc1ccccc1,NC(=S)Nc1ccccc1,NC(=S)Nc1ccccc1,FULZLIGZKMKICU
0.0,,1.0,1.0,1.0,,,,0.0,,1.0,1.0,TOX4457,Nc1c2ccccc2nc2ccccc12,Nc1c2ccccc2nc2ccccc12,Nc1c2ccccc2nc2ccccc12,Nc1c2ccccc2nc2ccccc12,XJGFWWJLMVZSIG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX3701,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,NPRHVSBSZMAEIN
0.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,TOX17515,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,CNP(=O)(OC)Oc1ccc(C(C)(C)C)cc1Cl,BOFHKBLZOYVHSI
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,TOX15,CC(=O)NNc1ccccc1,CC(=O)NNc1ccccc1,CC(=O)NNc1ccccc1,CC(=O)NNc1ccccc1,UICBCXONCUFSOI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX14,CC(=O)C1C(=O)C=C(C)OC1=O,CC(=O)C1C(=O)C=C(C)OC1=O,CC(=O)C1C(=O)C=C(C)OC1=O,CC(=O)c1c(O)cc(C)oc1=O,PKLPQOJFHFGVBS
0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,TOX5895,Nc1ccc(Nc2ccccc2)cc1,Nc1ccc(Nc2ccccc2)cc1,Nc1ccc(Nc2ccccc2)cc1,Nc1ccc(Nc2ccccc2)cc1,ATGUVEKSASEFFO
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,TOX2382,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1,CC=C(C(=CC)c1ccc(O)cc1)c1ccc(O)cc1,NFDFQCUYFHCNBW
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX728,NNCCO,NNCCO,NNCCO,NNCCO,GBHCABUWWQUMAJ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX18762,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,JZRWCGZRTZMZEH
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX721,CCOc1ccc(NC(=O)CC(C)O)cc1,CCOc1ccc(NC(=O)CC(C)O)cc1,CCOc1ccc(NC(=O)CC(C)O)cc1,CCOc1ccc(NC(=O)CC(C)O)cc1,LIAWQASKBFCRNR
0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX12459,CCOP(=S)(OCC)SCSCC,CCOP(=S)(OCC)SCSCC,CCOP(=S)(OCC)SCSCC,CCOP(=S)(OCC)SCSCC,BULVZWIRKLYCBC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX5100,C=CC(=O)OCCN(C)C,C=CC(=O)OCCN(C)C,C=CC(=O)OCCN(C)C,C=CC(=O)OCCN(C)C,DPBJAVGHACCNRL
0.0,,1.0,,1.0,,,,1.0,,1.0,1.0,TOX4458,Nc1ccc2cc3ccccc3cc2c1,Nc1ccc2cc3ccccc3cc2c1,Nc1ccc2cc3ccccc3cc2c1,Nc1ccc2cc3ccccc3cc2c1,YCSBALJAGZKWFF
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX25293,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CN(C)CCCOc1nn(Cc2ccccc2)c2ccccc12,CNBGNNVCVSKAQZ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX25292,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1,KTHVBAZBLKXIHZ
0.0,,0.0,0.0,,0.0,,,0.0,,0.0,,TOX25291,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O,CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O,GFMGHHYHOFNBHB
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX4283,CCOCC(C)O,CCOCC(C)O,CCOCC(C)O,CCOCC(C)O,JOLQKTGDSGKSKJ
,,,,,,,0.0,,0.0,,,TOX25297,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,DTOUUUZOYKYHEP
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX5102,CN(C)CCCN,CN(C)CCCN,CN(C)CCCN,CN(C)CCCN,IUNMPGNGSSIWFP
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7175,O=C1CCCc2ccccc21,O=C1CCCc2ccccc21,O=C1CCCc2ccccc21,O=C1CCCc2ccccc21,XHLHPRDBBAGVEG
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7174,OC1CCCc2ccccc21,OC1CCCc2ccccc21,OC1CCCc2ccccc21,OC1CCCc2ccccc21,JAAJQSRLGAYGKZ
0.0,0.0,1.0,,1.0,0.0,,1.0,0.0,0.0,,0.0,TOX4934,c1ccc(N=NNc2ccccc2)cc1,c1ccc(N=NNc2ccccc2)cc1,c1ccc(N=NNc2ccccc2)cc1,c1ccc(N=NNc2ccccc2)cc1,ALIFPGGMJDWMJH
0.0,,1.0,,0.0,0.0,,1.0,1.0,0.0,,,TOX12600,O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,O=C(O)C1(C(=O)Nc2ccc(Cl)cc2Cl)CC1,GLWWLNJJJCTFMZ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7178,COC(C)OC,COC(C)OC,COC(C)OC,COC(C)OC,SPEUIVXLLWOEMJ
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX589,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1,QFMDFTQOJHFVNR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX859,CC(O)c1ccccc1,CC(O)c1ccccc1,CC(O)c1ccccc1,CC(O)c1ccccc1,WAPNOHKVXSQRPX
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,TOX3883,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,RIBGNAJQTOXRDK
0.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,TOX3881,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,UXADOQPNKNTIHB
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX580,CCOc1ccc(NC(N)=O)cc1,CCOc1ccc(NC(N)=O)cc1,CCOc1ccc(NC(N)=O)cc1,CCOc1ccc(NC(N)=O)cc1,GGLIEWRLXDLBBF
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,TOX581,CCOc1ccccc1C(N)=O,CCOc1ccccc1C(N)=O,CCOc1ccccc1C(N)=O,CCOc1ccccc1C(N)=O,SBNKFTQSBPKMBZ
0.0,0.0,1.0,0.0,0.0,0.0,1.0,,0.0,,0.0,0.0,TOX582,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2,DECIPOUIJURFOJ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX583,C=CC(=O)OCC,C=CC(=O)OCC,C=CC(=O)OCC,C=CC(=O)OCC,JIGUQPWFLRLWPJ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX856,CN1CCCC1=O,CN1CCCC1=O,CN1CCCC1=O,CN1CCCC1=O,SECXISVLQFMRJM
0.0,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,TOX857,CNc1ncnc2[nH]cnc12,CNc1ncnc2[nH]cnc12,CNc1ncnc2[nH]cnc12,CNc1ncnc2[nH]cnc12,CKOMXBHMKXXTNW
0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,TOX3889,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,OSUHJPCHFDQAIT
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX855,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1,RLBIQVVOMOPOHC
0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,TOX4855,COc1cc(N)ccc1C,COc1cc(N)ccc1C,COc1cc(N)ccc1C,COc1cc(N)ccc1C,ONADZNBSLRAJFW
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1828,CC(=O)c1ccccc1,CC(=O)c1ccccc1,CC(=O)c1ccccc1,CC(=O)c1ccccc1,KWOLFJPFCHCOCG
0.0,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,1.0,TOX1824,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,MDNWOSOZYLHTCG
0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,TOX1823,Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],LXQOQPGNCGEELI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX1822,CC(C)N(CCO)C(C)C,CC(C)N(CCO)C(C)C,CC(C)N(CCO)C(C)C,CC(C)N(CCO)C(C)C,ZYWUVGFIXPNBDL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1821,CCC(C)=NO,CCC(C)=NO,CCC(C)=NO,CCC(C)=NO,WHIVNJATOVLWBW
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1820,CCC(=O)CC,CCC(=O)CC,CCC(=O)CC,CCC(=O)CC,FDPIMTJIUBPUKL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX3089,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,OZLPUNFFCJDMJD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,TOX3088,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@H]1O,OCC1OC(O)C(O)C(O)C1O,WQZGKKKJIJFFOK
0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,TOX3085,CCCCc1ccc(C(=O)O)nc1,CCCCc1ccc(C(=O)O)nc1,CCCCc1ccc(C(=O)O)nc1,CCCCc1ccc(C(=O)O)nc1,DGMPVYSXXIOGJY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,TOX28528,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,JTLXCMOFVBXEKD
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX8974,CCCC(C)CC,CCCC(C)CC,CCCC(C)CC,CCCC(C)CC,VLJXXKKOSFGPHI
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,TOX12406,CCOP(=O)([O-])C(N)=O,CCOP(=O)([O-])C(N)=O,CCOP(=O)([O-])C(N)=O,CCOP(=O)([O-])C(N)=O,UCHDFLNGIZUADY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX7506,O=C(Cl)c1cc(Cl)cc(Cl)c1,O=C(Cl)c1cc(Cl)cc(Cl)c1,O=C(Cl)c1cc(Cl)cc(Cl)c1,O=C(Cl)c1cc(Cl)cc(Cl)c1,GGHLXLVPNZMBQR
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7507,COC(=O)c1cccc(Cl)c1,COC(=O)c1cccc(Cl)c1,COC(=O)c1cccc(Cl)c1,COC(=O)c1cccc(Cl)c1,XRDRKVPNHIWTBX
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7504,C=C(C)C(=O)OCCN(C)C,C=C(C)C(=O)OCCN(C)C,C=C(C)C(=O)OCCN(C)C,C=C(C)C(=O)OCCN(C)C,JKNCOURZONDCGV
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7502,Cc1cc(=O)nc(C(C)C)[nH]1,Cc1cc(=O)nc(C(C)C)[nH]1,Cc1cc(=O)nc(C(C)C)[nH]1,Cc1cc(=O)[nH]c(C(C)C)n1,AJPIUNPJBFBUKK
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7503,CC1(C)CC(N)CC(C)(CN)C1,CC1(C)CC(N)CC(C)(CN)C1,CC1(C)CC(N)CC(C)(CN)C1,CC1(C)CC(N)CC(C)(CN)C1,RNLHGQLZWXBQNY
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7500,CCCOCCO,CCCOCCO,CCCOCCO,CCCOCCO,YEYKMVJDLWJFOA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX7509,COC(=O)CCS,COC(=O)CCS,COC(=O)CCS,COC(=O)CCS,LDTLDBDUBGAEDT
0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX14855,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,VAIZTNZGPYBOGF
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,TOX25671,CC(C)NCC(O)COc1ccccc1-n1cccc1,CC(C)NCC(O)COc1ccccc1-n1cccc1,CC(C)NCC(O)COc1ccccc1-n1cccc1,CC(C)NCC(O)COc1ccccc1-n1cccc1,XVTVPGKWYHWYAD
0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,0.0,,1.0,TOX26019,OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O,OCC1OC(n2cnc3c(=S)[nH]cnc32)C(O)C1O,NKGPJODWTZCHGF
,,,,,,,0.0,,0.0,,,TOX25670,CC1(C)CO[C@@H](CC(=O)O)CN1,CC1(C)CO[C@@H](CC(=O)O)CN1,CC1(C)CO[C@@H](CC(=O)O)CN1,CC1(C)COC(CC(=O)O)CN1,SEYCKMQSPUVYEF
0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX26015,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,NC(=O)c1ncn(C2OC(CO)C(O)C2O)c1N,RTRQQBHATOEIAF
0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0,TOX26017,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,LORDFXWUHHSAQU
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25673,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,CC[C@H](NC(C)C)[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,CCC(NC(C)C)C(O)c1ccc(O)c2[nH]c(=O)ccc12,FKNXQNWAXFXVNW
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,TOX21299,CCCCCCC1(C)CCC(=O)O1,CCCCCCC1(C)CCC(=O)O1,CCCCCCC1(C)CCC(=O)O1,CCCCCCC1(C)CCC(=O)O1,ALWUKGXLBSQSMA
0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,TOX26013,OC[C@H]1OC(S[Au])[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1OC(S[Au])[C@H](O)[C@@H](O)[C@@H]1O,OC[C@H]1OC(S[Au])[C@H](O)[C@@H](O)[C@@H]1O,OCC1OC([S-])C(O)C(O)C1O,JUSMHIGDXPKSID
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27639,CCCCCCC#CC(=O)OC,CCCCCCC#CC(=O)OC,CCCCCCC#CC(=O)OC,CCCCCCC#CC(=O)OC,NTLJTUMJJWVCTL
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27637,CCCCCC/C=C/C(=O)OC,CCCCCC/C=C/C(=O)OC,CCCCCC/C=C/C(=O)OC,CCCCCCC=CC(=O)OC,ZWNPUELCBZVMDA
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27636,CCCCCCCC(=O)OCCCCCC,CCCCCCCC(=O)OCCCCCC,CCCCCCCC(=O)OCCCCCC,CCCCCCCC(=O)OCCCCCC,PBGWNXWNCSSXCO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX27633,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,CCCCCCCC/C=C\CCCCCCCC(=O)OCC,CCCCCCCCC=CCCCCCCCC(=O)OCC,LVGKNOAMLMIIKO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,TOX27631,C/C=C/C=C/CO,C/C=C/C=C/CO,C/C=C/C=C/CO,CC=CC=CCO,MEIRRNXMZYDVDW
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25674,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,UBRKDAVQCKZSPO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX25677,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,CC1(C)Oc2ccc(C#N)cc2[C@@H](N2CCCC2=O)[C@@H]1O,CC1(C)Oc2ccc(C#N)cc2C(N2CCCC2=O)C1O,TVZCRIROJQEVOT
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX1644,O=C(O)CCCCCCC(=O)O,O=C(O)CCCCCCC(=O)O,O=C(O)CCCCCCC(=O)O,O=C(O)CCCCCCC(=O)O,TYFQFVWCELRYAO
0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,0.0,,0.0,TOX27362,CCOC(=O)[C@]1(c2ccccc2)Oc2ccccc2[C@@H]1N,CCOC(=O)[C@]1(c2ccccc2)Oc2ccccc2[C@@H]1N,CCOC(=O)[C@]1(c2ccccc2)Oc2ccccc2[C@@H]1N,CCOC(=O)C1(c2ccccc2)Oc2ccccc2C1N,MFYQEXGNAIUHIE
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOX29320,CCCN1C=CN(C)C1,CCCN1C=CN(C)C1,CCCN1C=CN(C)C1,CCCN1C=CN(C)C1,JFYZBXKLRPWSGV
